Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
SQGDP2-1,17000,Illinois,2010Q4,Millions of current dollars,6,676050.1,
SQGDP2-1,17000,Illinois,2010Q3,Millions of current dollars,6,670334.3,
SQGDP2-1,17000,Illinois,2010Q2,Millions of current dollars,6,659863.7,
SQGDP2-1,17000,Illinois,2010Q1,Millions of current dollars,6,649468.0,
SQGDP2-1,17000,Illinois,2018Q1,Millions of current dollars,6,859003.1,
SQGDP2-1,17000,Illinois,2017Q4,Millions of current dollars,6,844611.3,
SQGDP2-1,17000,Illinois,2017Q3,Millions of current dollars,6,836798.1,
SQGDP2-1,17000,Illinois,2017Q2,Millions of current dollars,6,828155.0,
SQGDP2-1,17000,Illinois,2017Q1,Millions of current dollars,6,821742.8,
SQGDP2-1,17000,Illinois,2016Q4,Millions of current dollars,6,823192.4,
SQGDP2-1,17000,Illinois,2016Q3,Millions of current dollars,6,812154.7,
SQGDP2-1,17000,Illinois,2016Q2,Millions of current dollars,6,812144.2,
SQGDP2-1,17000,Illinois,2016Q1,Millions of current dollars,6,806755.0,
SQGDP2-1,17000,Illinois,2015Q4,Millions of current dollars,6,807840.8,
SQGDP2-1,17000,Illinois,2015Q3,Millions of current dollars,6,809711.4,
SQGDP2-1,17000,Illinois,2015Q2,Millions of current dollars,6,800797.3,
SQGDP2-1,17000,Illinois,2015Q1,Millions of current dollars,6,792018.4,
SQGDP2-1,17000,Illinois,2014Q4,Millions of current dollars,6,786432.6,
SQGDP2-1,17000,Illinois,2014Q3,Millions of current dollars,6,781207.5,
SQGDP2-1,17000,Illinois,2014Q2,Millions of current dollars,6,768905.4,
SQGDP2-1,17000,Illinois,2014Q1,Millions of current dollars,6,752621.5,
SQGDP2-1,17000,Illinois,2013Q4,Millions of current dollars,6,756489.6,
SQGDP2-1,17000,Illinois,2013Q3,Millions of current dollars,6,743289.1,
SQGDP2-1,17000,Illinois,2013Q2,Millions of current dollars,6,735827.0,
SQGDP2-1,17000,Illinois,2013Q1,Millions of current dollars,6,735957.8,
SQGDP2-1,17000,Illinois,2012Q4,Millions of current dollars,6,726005.6,
SQGDP2-1,17000,Illinois,2012Q3,Millions of current dollars,6,728017.0,
SQGDP2-1,17000,Illinois,2023Q4,Millions of current dollars,6,1120972.7,
SQGDP2-1,17000,Illinois,2023Q3,Millions of current dollars,6,1108648.0,
SQGDP2-1,17000,Illinois,2023Q2,Millions of current dollars,6,1092576.0,
SQGDP2-1,17000,Illinois,2023Q1,Millions of current dollars,6,1080979.6,
SQGDP2-1,17000,Illinois,2022Q4,Millions of current dollars,6,1066110.8,
SQGDP2-1,17000,Illinois,2022Q3,Millions of current dollars,6,1043757.1,
SQGDP2-1,17000,Illinois,2022Q2,Millions of current dollars,6,1029466.2,
SQGDP2-1,17000,Illinois,2022Q1,Millions of current dollars,6,1011609.4,
SQGDP2-1,17000,Illinois,2021Q4,Millions of current dollars,6,984533.1,
SQGDP2-1,17000,Illinois,2021Q3,Millions of current dollars,6,956717.1,
SQGDP2-1,17000,Illinois,2021Q2,Millions of current dollars,6,937974.4,
SQGDP2-1,17000,Illinois,2021Q1,Millions of current dollars,6,909671.1,
SQGDP2-1,17000,Illinois,2020Q4,Millions of current dollars,6,880208.2,
SQGDP2-1,17000,Illinois,2020Q3,Millions of current dollars,6,871082.0,
SQGDP2-1,17000,Illinois,2020Q2,Millions of current dollars,6,808661.0,
SQGDP2-1,17000,Illinois,2020Q1,Millions of current dollars,6,883280.1,
SQGDP2-1,17000,Illinois,2019Q4,Millions of current dollars,6,901481.8,
SQGDP2-1,17000,Illinois,2019Q3,Millions of current dollars,6,905057.7,
SQGDP2-1,17000,Illinois,2019Q2,Millions of current dollars,6,892600.5,
SQGDP2-1,17000,Illinois,2019Q1,Millions of current dollars,6,883267.4,
SQGDP2-1,17000,Illinois,2018Q4,Millions of current dollars,6,882665.3,
SQGDP2-1,17000,Illinois,2018Q3,Millions of current dollars,6,875656.3,
SQGDP2-1,18000,Indiana,2018Q3,Millions of current dollars,6,379052.5,
SQGDP2-1,18000,Indiana,2018Q2,Millions of current dollars,6,376129.7,
SQGDP2-1,18000,Indiana,2012Q2,Millions of current dollars,6,302203.3,
SQGDP2-1,18000,Indiana,2012Q1,Millions of current dollars,6,298864.5,
SQGDP2-1,18000,Indiana,2011Q4,Millions of current dollars,6,296529.1,
SQGDP2-1,18000,Indiana,2011Q3,Millions of current dollars,6,292955.2,
SQGDP2-1,18000,Indiana,2011Q2,Millions of current dollars,6,290801.2,
SQGDP2-1,18000,Indiana,2011Q1,Millions of current dollars,6,289209.8,
SQGDP2-1,18000,Indiana,2010Q4,Millions of current dollars,6,289853.7,
SQGDP2-1,18000,Indiana,2010Q3,Millions of current dollars,6,287988.8,
SQGDP2-1,18000,Indiana,2010Q2,Millions of current dollars,6,283443.1,
SQGDP2-1,18000,Indiana,2010Q1,Millions of current dollars,6,277457.6,
SQGDP2-1,18000,Indiana,2018Q1,Millions of current dollars,6,373480.9,
SQGDP2-1,18000,Indiana,2017Q4,Millions of current dollars,6,365231.7,
SQGDP2-1,18000,Indiana,2017Q3,Millions of current dollars,6,358380.7,
SQGDP2-1,18000,Indiana,2017Q2,Millions of current dollars,6,354641.4,
SQGDP2-1,18000,Indiana,2017Q1,Millions of current dollars,6,351889.3,
SQGDP2-1,18000,Indiana,2016Q4,Millions of current dollars,6,349220.2,
SQGDP2-1,18000,Indiana,2016Q3,Millions of current dollars,6,345149.8,
SQGDP2-1,18000,Indiana,2016Q2,Millions of current dollars,6,340766.7,
SQGDP2-1,18000,Indiana,2016Q1,Millions of current dollars,6,335729.8,
SQGDP2-1,18000,Indiana,2015Q4,Millions of current dollars,6,334690.1,
SQGDP2-1,18000,Indiana,2015Q3,Millions of current dollars,6,333572.3,
SQGDP2-1,18000,Indiana,2015Q2,Millions of current dollars,6,333631.1,
SQGDP2-1,18000,Indiana,2015Q1,Millions of current dollars,6,330761.5,
SQGDP2-1,18000,Indiana,2014Q4,Millions of current dollars,6,333057.9,
SQGDP2-1,18000,Indiana,2014Q3,Millions of current dollars,6,334162.0,
SQGDP2-1,18000,Indiana,2014Q2,Millions of current dollars,6,329134.1,
SQGDP2-1,18000,Indiana,2014Q1,Millions of current dollars,6,321089.6,
SQGDP2-1,18000,Indiana,2013Q4,Millions of current dollars,6,317649.6,
SQGDP2-1,18000,Indiana,2013Q3,Millions of current dollars,6,314014.7,
SQGDP2-1,18000,Indiana,2013Q2,Millions of current dollars,6,309750.5,
SQGDP2-1,18000,Indiana,2013Q1,Millions of current dollars,6,312452.7,
SQGDP2-1,18000,Indiana,2012Q4,Millions of current dollars,6,300766.2,
SQGDP2-1,18000,Indiana,2012Q3,Millions of current dollars,6,303275.5,
SQGDP2-1,18000,Indiana,2023Q4,Millions of current dollars,6,507688.3,
SQGDP2-1,18000,Indiana,2023Q3,Millions of current dollars,6,502249.7,
SQGDP2-1,18000,Indiana,2023Q2,Millions of current dollars,6,490974.8,
SQGDP2-1,18000,Indiana,2023Q1,Millions of current dollars,6,486485.4,
SQGDP2-1,18000,Indiana,2022Q4,Millions of current dollars,6,479219.0,
SQGDP2-1,18000,Indiana,2022Q3,Millions of current dollars,6,472861.3,
SQGDP2-1,18000,Indiana,2022Q2,Millions of current dollars,6,465988.1,
SQGDP2-1,18000,Indiana,2022Q1,Millions of current dollars,6,452650.2,
SQGDP2-1,18000,Indiana,2021Q4,Millions of current dollars,6,446026.7,
SQGDP2-1,18000,Indiana,2021Q3,Millions of current dollars,6,429408.6,
SQGDP2-1,18000,Indiana,2021Q2,Millions of current dollars,6,420414.5,
SQGDP2-1,18000,Indiana,2021Q1,Millions of current dollars,6,405234.0,
SQGDP2-1,18000,Indiana,2020Q4,Millions of current dollars,6,393069.7,
SQGDP2-1,18000,Indiana,2020Q3,Millions of current dollars,6,387165.1,
SQGDP2-1,18000,Indiana,2020Q2,Millions of current dollars,6,347607.8,
SQGDP2-1,18000,Indiana,2020Q1,Millions of current dollars,6,385329.3,
SQGDP2-1,18000,Indiana,2019Q4,Millions of current dollars,6,390411.9,
SQGDP2-1,18000,Indiana,2019Q3,Millions of current dollars,6,387655.0,
SQGDP2-1,18000,Indiana,2019Q2,Millions of current dollars,6,382924.7,
SQGDP2-1,18000,Indiana,2019Q1,Millions of current dollars,6,378363.3,
SQGDP2-1,18000,Indiana,2018Q4,Millions of current dollars,6,380844.5,
SQGDP2-1,19000,Iowa,2018Q2,Millions of current dollars,6,194454.7,
SQGDP2-1,19000,Iowa,2012Q2,Millions of current dollars,6,159742.4,
SQGDP2-1,19000,Iowa,2012Q1,Millions of current dollars,6,156559.1,
SQGDP2-1,19000,Iowa,2011Q4,Millions of current dollars,6,153312.9,
SQGDP2-1,19000,Iowa,2011Q3,Millions of current dollars,6,149511.8,
SQGDP2-1,19000,Iowa,2011Q2,Millions of current dollars,6,147247.4,
SQGDP2-1,19000,Iowa,2011Q1,Millions of current dollars,6,146032.2,
SQGDP2-1,19000,Iowa,2010Q4,Millions of current dollars,6,144875.5,
SQGDP2-1,19000,Iowa,2010Q3,Millions of current dollars,6,143286.0,
SQGDP2-1,19000,Iowa,2010Q2,Millions of current dollars,6,142121.9,
SQGDP2-1,19000,Iowa,2010Q1,Millions of current dollars,6,139707.3,
SQGDP2-1,19000,Iowa,2018Q1,Millions of current dollars,6,193425.6,
SQGDP2-1,19000,Iowa,2017Q4,Millions of current dollars,6,189129.3,
SQGDP2-1,19000,Iowa,2017Q3,Millions of current dollars,6,185498.3,
SQGDP2-1,19000,Iowa,2017Q2,Millions of current dollars,6,186545.0,
SQGDP2-1,19000,Iowa,2017Q1,Millions of current dollars,6,187327.4,
SQGDP2-1,19000,Iowa,2016Q4,Millions of current dollars,6,184868.9,
SQGDP2-1,19000,Iowa,2016Q3,Millions of current dollars,6,185373.1,
SQGDP2-1,19000,Iowa,2016Q2,Millions of current dollars,6,182818.3,
SQGDP2-1,19000,Iowa,2016Q1,Millions of current dollars,6,182279.0,
SQGDP2-1,19000,Iowa,2015Q4,Millions of current dollars,6,183627.2,
SQGDP2-1,19000,Iowa,2015Q3,Millions of current dollars,6,182789.4,
SQGDP2-1,19000,Iowa,2015Q2,Millions of current dollars,6,180477.7,
SQGDP2-1,19000,Iowa,2015Q1,Millions of current dollars,6,178992.3,
SQGDP2-1,19000,Iowa,2014Q4,Millions of current dollars,6,177292.7,
SQGDP2-1,19000,Iowa,2014Q3,Millions of current dollars,6,176754.6,
SQGDP2-1,19000,Iowa,2014Q2,Millions of current dollars,6,174302.1,
SQGDP2-1,19000,Iowa,2014Q1,Millions of current dollars,6,166587.4,
SQGDP2-1,19000,Iowa,2013Q4,Millions of current dollars,6,164690.4,
SQGDP2-1,19000,Iowa,2013Q3,Millions of current dollars,6,162807.2,
SQGDP2-1,19000,Iowa,2013Q2,Millions of current dollars,6,160467.3,
SQGDP2-1,19000,Iowa,2013Q1,Millions of current dollars,6,161695.0,
SQGDP2-1,19000,Iowa,2012Q4,Millions of current dollars,6,158084.2,
SQGDP2-1,19000,Iowa,2012Q3,Millions of current dollars,6,159826.6,
SQGDP2-1,19000,Iowa,2023Q4,Millions of current dollars,6,259128.5,
SQGDP2-1,19000,Iowa,2023Q3,Millions of current dollars,6,255794.3,
SQGDP2-1,19000,Iowa,2023Q2,Millions of current dollars,6,249264.2,
SQGDP2-1,19000,Iowa,2023Q1,Millions of current dollars,6,248479.2,
SQGDP2-1,19000,Iowa,2022Q4,Millions of current dollars,6,248491.2,
SQGDP2-1,19000,Iowa,2022Q3,Millions of current dollars,6,247017.8,
SQGDP2-1,19000,Iowa,2022Q2,Millions of current dollars,6,243045.6,
SQGDP2-1,19000,Iowa,2022Q1,Millions of current dollars,6,238072.5,
SQGDP2-1,19000,Iowa,2021Q4,Millions of current dollars,6,230507.2,
SQGDP2-1,19000,Iowa,2021Q3,Millions of current dollars,6,226778.2,
SQGDP2-1,19000,Iowa,2021Q2,Millions of current dollars,6,225697.6,
SQGDP2-1,19000,Iowa,2021Q1,Millions of current dollars,6,217238.2,
SQGDP2-1,19000,Iowa,2020Q4,Millions of current dollars,6,207158.8,
SQGDP2-1,19000,Iowa,2020Q3,Millions of current dollars,6,203117.9,
SQGDP2-1,19000,Iowa,2020Q2,Millions of current dollars,6,188715.6,
SQGDP2-1,19000,Iowa,2020Q1,Millions of current dollars,6,198806.0,
SQGDP2-1,19000,Iowa,2019Q4,Millions of current dollars,6,199509.2,
SQGDP2-1,19000,Iowa,2019Q3,Millions of current dollars,6,197911.3,
SQGDP2-1,19000,Iowa,2019Q2,Millions of current dollars,6,194474.0,
SQGDP2-1,19000,Iowa,2019Q1,Millions of current dollars,6,193155.4,
SQGDP2-1,19000,Iowa,2018Q4,Millions of current dollars,6,191381.9,
SQGDP2-1,19000,Iowa,2018Q3,Millions of current dollars,6,193358.2,
SQGDP2-1,20000,Kansas,2018Q3,Millions of current dollars,6,174926.2,
SQGDP2-1,20000,Kansas,2018Q2,Millions of current dollars,6,172589.7,
SQGDP2-1,20000,Kansas,2012Q2,Millions of current dollars,6,143027.6,
SQGDP2-1,20000,Kansas,2012Q1,Millions of current dollars,6,144809.2,
SQGDP2-1,20000,Kansas,2011Q4,Millions of current dollars,6,138319.5,
SQGDP2-1,20000,Kansas,2011Q3,Millions of current dollars,6,137935.8,
SQGDP2-1,20000,Kansas,2011Q2,Millions of current dollars,6,137066.8,
SQGDP2-1,20000,Kansas,2011Q1,Millions of current dollars,6,133666.3,
SQGDP2-1,20000,Kansas,2010Q4,Millions of current dollars,6,133217.0,
SQGDP2-1,20000,Kansas,2010Q3,Millions of current dollars,6,130747.0,
SQGDP2-1,20000,Kansas,2010Q2,Millions of current dollars,6,127785.0,
SQGDP2-1,20000,Kansas,2010Q1,Millions of current dollars,6,125193.7,
SQGDP2-1,20000,Kansas,2018Q1,Millions of current dollars,6,170232.9,
SQGDP2-1,20000,Kansas,2017Q4,Millions of current dollars,6,168293.2,
SQGDP2-1,20000,Kansas,2017Q3,Millions of current dollars,6,166309.5,
SQGDP2-1,20000,Kansas,2017Q2,Millions of current dollars,6,165328.8,
SQGDP2-1,20000,Kansas,2017Q1,Millions of current dollars,6,165162.6,
SQGDP2-1,20000,Kansas,2016Q4,Millions of current dollars,6,164709.8,
SQGDP2-1,20000,Kansas,2016Q3,Millions of current dollars,6,163619.1,
SQGDP2-1,20000,Kansas,2016Q2,Millions of current dollars,6,161873.3,
SQGDP2-1,20000,Kansas,2016Q1,Millions of current dollars,6,158375.7,
SQGDP2-1,20000,Kansas,2015Q4,Millions of current dollars,6,158295.8,
SQGDP2-1,20000,Kansas,2015Q3,Millions of current dollars,6,157338.8,
SQGDP2-1,20000,Kansas,2015Q2,Millions of current dollars,6,155484.5,
SQGDP2-1,20000,Kansas,2015Q1,Millions of current dollars,6,151676.8,
SQGDP2-1,20000,Kansas,2014Q4,Millions of current dollars,6,154462.0,
SQGDP2-1,20000,Kansas,2014Q3,Millions of current dollars,6,152626.1,
SQGDP2-1,20000,Kansas,2014Q2,Millions of current dollars,6,149168.1,
SQGDP2-1,20000,Kansas,2014Q1,Millions of current dollars,6,144848.2,
SQGDP2-1,20000,Kansas,2013Q4,Millions of current dollars,6,147689.1,
SQGDP2-1,20000,Kansas,2013Q3,Millions of current dollars,6,145304.1,
SQGDP2-1,20000,Kansas,2013Q2,Millions of current dollars,6,143929.4,
SQGDP2-1,20000,Kansas,2013Q1,Millions of current dollars,6,143074.8,
SQGDP2-1,20000,Kansas,2012Q4,Millions of current dollars,6,139988.5,
SQGDP2-1,20000,Kansas,2012Q3,Millions of current dollars,6,139423.1,
SQGDP2-1,20000,Kansas,2023Q4,Millions of current dollars,6,226816.1,
SQGDP2-1,20000,Kansas,2023Q3,Millions of current dollars,6,226329.2,
SQGDP2-1,20000,Kansas,2023Q2,Millions of current dollars,6,222988.7,
SQGDP2-1,20000,Kansas,2023Q1,Millions of current dollars,6,223271.2,
SQGDP2-1,20000,Kansas,2022Q4,Millions of current dollars,6,219306.6,
SQGDP2-1,20000,Kansas,2022Q3,Millions of current dollars,6,216411.8,
SQGDP2-1,20000,Kansas,2022Q2,Millions of current dollars,6,210673.5,
SQGDP2-1,20000,Kansas,2022Q1,Millions of current dollars,6,207083.2,
SQGDP2-1,20000,Kansas,2021Q4,Millions of current dollars,6,196835.7,
SQGDP2-1,20000,Kansas,2021Q3,Millions of current dollars,6,192478.1,
SQGDP2-1,20000,Kansas,2021Q2,Millions of current dollars,6,188115.8,
SQGDP2-1,20000,Kansas,2021Q1,Millions of current dollars,6,178543.8,
SQGDP2-1,20000,Kansas,2020Q4,Millions of current dollars,6,178769.6,
SQGDP2-1,20000,Kansas,2020Q3,Millions of current dollars,6,177078.5,
SQGDP2-1,20000,Kansas,2020Q2,Millions of current dollars,6,164905.6,
SQGDP2-1,20000,Kansas,2020Q1,Millions of current dollars,6,180788.7,
SQGDP2-1,20000,Kansas,2019Q4,Millions of current dollars,6,178569.9,
SQGDP2-1,20000,Kansas,2019Q3,Millions of current dollars,6,177174.2,
SQGDP2-1,20000,Kansas,2019Q2,Millions of current dollars,6,175952.4,
SQGDP2-1,20000,Kansas,2019Q1,Millions of current dollars,6,172578.6,
SQGDP2-1,20000,Kansas,2018Q4,Millions of current dollars,6,175743.3,
SQGDP2-1,21000,Kentucky,2018Q1,Millions of current dollars,6,207486.9,
SQGDP2-1,21000,Kentucky,2012Q2,Millions of current dollars,6,178759.2,
SQGDP2-1,21000,Kentucky,2012Q1,Millions of current dollars,6,177193.0,
SQGDP2-1,21000,Kentucky,2011Q4,Millions of current dollars,6,174965.6,
SQGDP2-1,21000,Kentucky,2011Q3,Millions of current dollars,6,171477.6,
SQGDP2-1,21000,Kentucky,2011Q2,Millions of current dollars,6,170085.9,
SQGDP2-1,21000,Kentucky,2011Q1,Millions of current dollars,6,168423.5,
SQGDP2-1,21000,Kentucky,2010Q4,Millions of current dollars,6,169557.8,
SQGDP2-1,21000,Kentucky,2010Q3,Millions of current dollars,6,169180.2,
SQGDP2-1,21000,Kentucky,2010Q2,Millions of current dollars,6,166156.4,
SQGDP2-1,21000,Kentucky,2010Q1,Millions of current dollars,6,161731.0,
SQGDP2-1,21000,Kentucky,2017Q4,Millions of current dollars,6,206696.4,
SQGDP2-1,21000,Kentucky,2017Q3,Millions of current dollars,6,204045.8,
SQGDP2-1,21000,Kentucky,2017Q2,Millions of current dollars,6,202549.8,
SQGDP2-1,21000,Kentucky,2017Q1,Millions of current dollars,6,200963.8,
SQGDP2-1,21000,Kentucky,2016Q4,Millions of current dollars,6,200568.2,
SQGDP2-1,21000,Kentucky,2016Q3,Millions of current dollars,6,199821.4,
SQGDP2-1,21000,Kentucky,2016Q2,Millions of current dollars,6,197588.4,
SQGDP2-1,21000,Kentucky,2016Q1,Millions of current dollars,6,193801.4,
SQGDP2-1,21000,Kentucky,2015Q4,Millions of current dollars,6,196328.6,
SQGDP2-1,21000,Kentucky,2015Q3,Millions of current dollars,6,195814.9,
SQGDP2-1,21000,Kentucky,2015Q2,Millions of current dollars,6,194999.7,
SQGDP2-1,21000,Kentucky,2015Q1,Millions of current dollars,6,191341.5,
SQGDP2-1,21000,Kentucky,2014Q4,Millions of current dollars,6,190225.2,
SQGDP2-1,21000,Kentucky,2014Q3,Millions of current dollars,6,189774.8,
SQGDP2-1,21000,Kentucky,2014Q2,Millions of current dollars,6,188224.5,
SQGDP2-1,21000,Kentucky,2014Q1,Millions of current dollars,6,185081.1,
SQGDP2-1,21000,Kentucky,2013Q4,Millions of current dollars,6,185623.4,
SQGDP2-1,21000,Kentucky,2013Q3,Millions of current dollars,6,184976.0,
SQGDP2-1,21000,Kentucky,2013Q2,Millions of current dollars,6,183772.1,
SQGDP2-1,21000,Kentucky,2013Q1,Millions of current dollars,6,185311.0,
SQGDP2-1,21000,Kentucky,2012Q4,Millions of current dollars,6,178278.4,
SQGDP2-1,21000,Kentucky,2012Q3,Millions of current dollars,6,179251.7,
SQGDP2-1,21000,Kentucky,2023Q4,Millions of current dollars,6,288624.2,
SQGDP2-1,21000,Kentucky,2023Q3,Millions of current dollars,6,286651.8,
SQGDP2-1,21000,Kentucky,2023Q2,Millions of current dollars,6,280053.4,
SQGDP2-1,21000,Kentucky,2023Q1,Millions of current dollars,6,277741.3,
SQGDP2-1,21000,Kentucky,2022Q4,Millions of current dollars,6,271664.8,
SQGDP2-1,21000,Kentucky,2022Q3,Millions of current dollars,6,265948.8,
SQGDP2-1,21000,Kentucky,2022Q2,Millions of current dollars,6,261186.3,
SQGDP2-1,21000,Kentucky,2022Q1,Millions of current dollars,6,251546.6,
SQGDP2-1,21000,Kentucky,2021Q4,Millions of current dollars,6,247682.2,
SQGDP2-1,21000,Kentucky,2021Q3,Millions of current dollars,6,239977.1,
SQGDP2-1,21000,Kentucky,2021Q2,Millions of current dollars,6,236055.5,
SQGDP2-1,21000,Kentucky,2021Q1,Millions of current dollars,6,231060.0,
SQGDP2-1,21000,Kentucky,2020Q4,Millions of current dollars,6,225158.0,
SQGDP2-1,21000,Kentucky,2020Q3,Millions of current dollars,6,224104.2,
SQGDP2-1,21000,Kentucky,2020Q2,Millions of current dollars,6,202343.0,
SQGDP2-1,21000,Kentucky,2020Q1,Millions of current dollars,6,224189.3,
SQGDP2-1,21000,Kentucky,2019Q4,Millions of current dollars,6,225324.4,
SQGDP2-1,21000,Kentucky,2019Q3,Millions of current dollars,6,222144.0,
SQGDP2-1,21000,Kentucky,2019Q2,Millions of current dollars,6,219250.6,
SQGDP2-1,21000,Kentucky,2019Q1,Millions of current dollars,6,215996.0,
SQGDP2-1,21000,Kentucky,2018Q4,Millions of current dollars,6,212978.1,
SQGDP2-1,21000,Kentucky,2018Q3,Millions of current dollars,6,211045.9,
SQGDP2-1,21000,Kentucky,2018Q2,Millions of current dollars,6,210525.7,
SQGDP2-1,22000,Louisiana,2018Q2,Millions of current dollars,6,256286.2,
SQGDP2-1,22000,Louisiana,2018Q1,Millions of current dollars,6,252963.9,
SQGDP2-1,22000,Louisiana,2012Q2,Millions of current dollars,6,238823.6,
SQGDP2-1,22000,Louisiana,2012Q1,Millions of current dollars,6,237399.5,
SQGDP2-1,22000,Louisiana,2011Q4,Millions of current dollars,6,234084.7,
SQGDP2-1,22000,Louisiana,2011Q3,Millions of current dollars,6,229964.1,
SQGDP2-1,22000,Louisiana,2011Q2,Millions of current dollars,6,229994.6,
SQGDP2-1,22000,Louisiana,2011Q1,Millions of current dollars,6,228031.3,
SQGDP2-1,22000,Louisiana,2010Q4,Millions of current dollars,6,230785.1,
SQGDP2-1,22000,Louisiana,2010Q3,Millions of current dollars,6,230578.1,
SQGDP2-1,22000,Louisiana,2010Q2,Millions of current dollars,6,225366.7,
SQGDP2-1,22000,Louisiana,2010Q1,Millions of current dollars,6,219492.6,
SQGDP2-1,22000,Louisiana,2017Q4,Millions of current dollars,6,245244.3,
SQGDP2-1,22000,Louisiana,2017Q3,Millions of current dollars,6,241327.3,
SQGDP2-1,22000,Louisiana,2017Q2,Millions of current dollars,6,237534.7,
SQGDP2-1,22000,Louisiana,2017Q1,Millions of current dollars,6,235216.7,
SQGDP2-1,22000,Louisiana,2016Q4,Millions of current dollars,6,229836.3,
SQGDP2-1,22000,Louisiana,2016Q3,Millions of current dollars,6,227244.3,
SQGDP2-1,22000,Louisiana,2016Q2,Millions of current dollars,6,226849.3,
SQGDP2-1,22000,Louisiana,2016Q1,Millions of current dollars,6,225831.1,
SQGDP2-1,22000,Louisiana,2015Q4,Millions of current dollars,6,230075.0,
SQGDP2-1,22000,Louisiana,2015Q3,Millions of current dollars,6,234483.8,
SQGDP2-1,22000,Louisiana,2015Q2,Millions of current dollars,6,235842.4,
SQGDP2-1,22000,Louisiana,2015Q1,Millions of current dollars,6,236895.8,
SQGDP2-1,22000,Louisiana,2014Q4,Millions of current dollars,6,244004.6,
SQGDP2-1,22000,Louisiana,2014Q3,Millions of current dollars,6,245171.1,
SQGDP2-1,22000,Louisiana,2014Q2,Millions of current dollars,6,241081.0,
SQGDP2-1,22000,Louisiana,2014Q1,Millions of current dollars,6,233603.4,
SQGDP2-1,22000,Louisiana,2013Q4,Millions of current dollars,6,233399.7,
SQGDP2-1,22000,Louisiana,2013Q3,Millions of current dollars,6,231214.4,
SQGDP2-1,22000,Louisiana,2013Q2,Millions of current dollars,6,229613.8,
SQGDP2-1,22000,Louisiana,2013Q1,Millions of current dollars,6,232383.1,
SQGDP2-1,22000,Louisiana,2012Q4,Millions of current dollars,6,232756.3,
SQGDP2-1,22000,Louisiana,2012Q3,Millions of current dollars,6,234864.1,
SQGDP2-1,22000,Louisiana,2023Q4,Millions of current dollars,6,324851.7,
SQGDP2-1,22000,Louisiana,2023Q3,Millions of current dollars,6,319919.2,
SQGDP2-1,22000,Louisiana,2023Q2,Millions of current dollars,6,312963.6,
SQGDP2-1,22000,Louisiana,2023Q1,Millions of current dollars,6,314442.8,
SQGDP2-1,22000,Louisiana,2022Q4,Millions of current dollars,6,310179.9,
SQGDP2-1,22000,Louisiana,2022Q3,Millions of current dollars,6,307943.8,
SQGDP2-1,22000,Louisiana,2022Q2,Millions of current dollars,6,305531.7,
SQGDP2-1,22000,Louisiana,2022Q1,Millions of current dollars,6,293541.8,
SQGDP2-1,22000,Louisiana,2021Q4,Millions of current dollars,6,291816.0,
SQGDP2-1,22000,Louisiana,2021Q3,Millions of current dollars,6,278599.9,
SQGDP2-1,22000,Louisiana,2021Q2,Millions of current dollars,6,268580.3,
SQGDP2-1,22000,Louisiana,2021Q1,Millions of current dollars,6,253257.0,
SQGDP2-1,22000,Louisiana,2020Q4,Millions of current dollars,6,239074.8,
SQGDP2-1,22000,Louisiana,2020Q3,Millions of current dollars,6,234390.2,
SQGDP2-1,22000,Louisiana,2020Q2,Millions of current dollars,6,217348.4,
SQGDP2-1,22000,Louisiana,2020Q1,Millions of current dollars,6,243794.6,
SQGDP2-1,22000,Louisiana,2019Q4,Millions of current dollars,6,256516.9,
SQGDP2-1,22000,Louisiana,2019Q3,Millions of current dollars,6,257870.6,
SQGDP2-1,22000,Louisiana,2019Q2,Millions of current dollars,6,257556.6,
SQGDP2-1,22000,Louisiana,2019Q1,Millions of current dollars,6,258051.9,
SQGDP2-1,22000,Louisiana,2018Q4,Millions of current dollars,6,258755.3,
SQGDP2-1,22000,Louisiana,2018Q3,Millions of current dollars,6,257772.3,
SQGDP2-1,23000,Maine,2018Q1,Millions of current dollars,6,65274.1,
SQGDP2-1,23000,Maine,2012Q2,Millions of current dollars,6,54480.8,
SQGDP2-1,23000,Maine,2012Q1,Millions of current dollars,6,53793.3,
SQGDP2-1,23000,Maine,2011Q4,Millions of current dollars,6,53875.8,
SQGDP2-1,23000,Maine,2011Q3,Millions of current dollars,6,53066.2,
SQGDP2-1,23000,Maine,2011Q2,Millions of current dollars,6,52765.6,
SQGDP2-1,23000,Maine,2011Q1,Millions of current dollars,6,52710.4,
SQGDP2-1,23000,Maine,2010Q4,Millions of current dollars,6,53003.2,
SQGDP2-1,23000,Maine,2010Q3,Millions of current dollars,6,53304.4,
SQGDP2-1,23000,Maine,2010Q2,Millions of current dollars,6,52765.9,
SQGDP2-1,23000,Maine,2010Q1,Millions of current dollars,6,52136.6,
SQGDP2-1,23000,Maine,2017Q4,Millions of current dollars,6,64153.7,
SQGDP2-1,23000,Maine,2017Q3,Millions of current dollars,6,63255.9,
SQGDP2-1,23000,Maine,2017Q2,Millions of current dollars,6,62335.6,
SQGDP2-1,23000,Maine,2017Q1,Millions of current dollars,6,62257.2,
SQGDP2-1,23000,Maine,2016Q4,Millions of current dollars,6,61820.1,
SQGDP2-1,23000,Maine,2016Q3,Millions of current dollars,6,61161.2,
